;EFECTIVO;INVENTARIO;EQ_OFICINA;EQ_TRANSPORTE;TERRENOS_Y_CONSTRUCCIONES;CONTRIBUCIONES_X_PAGAR;ANTICIPOS_CTE;CAP_SOCIAL;UTILIDADES_ACUMULADAS;UTILIDAD_O_PERDIDA;TOTAL_VENTAS;TOTAL_COMPRAS;UTILIDAD_BRUTA;TOTAL_GASTOS;OBJETIVO
177;3588943519;1852730196;9805823587;1,75546E+16;0;2663161488;1,9542E+16;2081176187;3978325675;-5270869797;55642887,97;27217851,76;0;6,52904E+15;1
178;1314247645;7161629058;2140600077;5108145677;2624825555;1174554983;1806177981;4577205168;-6506417171;-2060336151;12684635,65;23827982,06;12725514,98;0;1
179;3192358945;0;0;3618006454;1280270287;1110158447;2626947727;1684056774;0;-2759700475;55908207,17;30710610,74;16788626,06;0;1
180;2390858933;1895541226;927690037;1458111116;-8,21662E+15;4778779138;2087982269;6137713489;6,88565E+15;-7957949106;0;71752659,01;11995289,36;16532487,97;1
181;6766973939;160917619,4;6873811124;458110,5;9013900508;2767036633;4705259884;12095364,72;0;-4929836344;222088335,2;141555802,6;51899765,06;49553706,69;1
182;2330800095;2653794884;5466297704;0;-7,94753E+15;0;9090483669;3325636126;-6314981953;7155634548;17290170,45;14602190,32;6953127043;6,94895E+15;1
183;4170786627;4304007987;8701669733;0;-2661455571;322661039;7231561227;1,60579E+16;-3,02577E+16;-2,97655E+16;5765781164;39520382,78;0;0;1
184;3598136382;1995502334;3366960143;2241948453;-5580251248;1039938436;2913122932;8087641582;-4942834613;0;6312404615;4791442,07;2870683896;2048516622;1
185;133829535;10182251,63;2044513824;7,99906E+15;7859671422;0;1,59074E+16;1694648216;-7776505158;0;19995252,37;10347859,49;1696760493;0;1
186;9006918496;24728980,45;9983207142;0;2033898091;1642569487;0;8689324281;19190105,94;-7,72509E+15;0;457615418,4;13336231,39;13031684,94;1
187;211496046;5638060153;524550144;4,16926E+16;5,76552E+15;6720877566;2610828544;9303897002;-5,95493E+16;8608094639;0;1518656216;3468415,67;7565308244;1
188;8999590497;8580575062;0;522282626;1172285669;3696352882;6965500992;7051679126;4,09151E+16;2657478146;0;24224326;15204705,45;21208947,37;1
189;2351890606;24716147,23;1940917238;2971746293;-4269499631;9377413421;2912439584;0;10993847,71;551114144;235463034,9;92740531,39;28601681,27;32204046,95;1
190;4272757011;3482689338;1,49298E+16;1169495601;594805799;3601866659;0;1453792207;11632085,96;-5164134812;84921597,76;60423359,15;6437168001;5089348,02;1
191;2192957217;20923280,03;3670119337;286205665;8437634863;3739518104;8903936035;9258820241;-6187117779;-1166405487;48209246,43;23473166,51;26748492,23;24224691,69;1
192;2409865739;0;1089222938;4961803996;-6395240175;0;9306729578;3931721695;0;0;195597211,7;260707358,9;27944058,21;22035085,96;1
193;160131698;4559021105;4251876498;8170993551;2980232557;107030826;0;8559716052;6,41608E+15;1723362531;97561427,74;0;0;13241210,58;1
194;7,76874E+15;4169826302;1453385106;6106061335;6003285355;8140381814;6032124665;8,66398E+15;5674880375;-2011908218;42080076,06;11924746,92;2408106606;5079133973;1
195;1,85797E+16;3747847262;1224166226;2549035849;1090804497;4405297695;7108420555;7033451602;6621079171;0;22431413,12;6856476051;4728186817;5,44663E+15;1
196;9884957927;31414610,47;1529323258;1665147913;6,28123E+16;6486842288;1720997,75;0;-2,72874E+16;-6174340264;51623830,69;30724428,9;0;26326522,52;1
197;1239313965;4,25809E+16;4992227451;0;-1,21105E+16;261204517;6774862207;1071390523;6969676844;-3274701477;62510729,52;35610786,2;13753520,6;0;1
198;1021688445;2646500568;1679639824;2632222491;2208705,91;0;1348911871;3185600728;-4394278634;-3789352417;57509186,36;42479318,06;7829151176;11331904,48;1
199;1130785916;1426566803;3446367484;1371410721;3073573184;3608834973;2124101533;2236042891;106363026;-3000636913;45642062,45;40085669,69;4345570307;5,35745E+16;1
200;5990016877;0;8478167699;3473441663;-2,47195E+16;5779716756;0;3783558688;13404701,75;-9684285278;279693089,6;229189197,8;38418936,9;37426377,07;1
201;2474657644;1712716729;8,90439E+15;0;1116172424;0;8160079814;0;-3,2127E+16;0;24832360,7;13398966,97;15386342,34;12423396,67;1
202;7716265963;7709809335;2287367896;4,82404E+16;5518597175;2249987302;0;0;-10610042,11;-2,07368E+16;10659719,43;17855562,4;12543558,69;11902604,83;1
203;5845254621;0;6488315372;1239456673;-3731872905;7960064679;1,84551E+16;0;0;-3,842E+16;56969777,23;67999988,45;5928461774;4991463384;1
204;2216062087;29734305,98;6521783721;9801902608;5074017072;7006441381;3402280541;9,57793E+15;0;-1,41835E+16;96261397,55;68750678,01;18614474,92;24154206,01;1
205;2807661311;1791594362;34566790,68;4770308927;-13660373,06;8156966698;3559026,95;0;0;-3511910,46;152278530,2;275911614,3;9272072504;10356078,26;1
206;1803130534;4,23591E+16;1,74926E+16;9,67791E+15;4943258616;1856397737;1157911879;4,46687E+16;0;-1686449249;9160755612;5695095,07;1,745E+16;2079981197;1
207;2355264847;1184500603;2091314761;1099409409;-5361194584;0;4042338171;12280956,81;0;1187041,61;42822447,88;9592969,84;20634218,45;19952862,57;1
208;8547489564;2611552,72;9331007614;3,37336E+16;-10717224,51;7506503893;1454684021;0;10949439,6;9705441965;184868668,4;0;55934943,7;45519205,77;1
209;4291261252;7,42534E+16;8997071,21;0;-2464426906;1344483481;4764989553;7,27419E+15;10861881,39;4694067629;245369090,4;0;24311545,47;26692337,16;1
210;5490072306;5868688609;19074336,02;0;0;0;3020276602;0;26603855,25;-6324054048;333490572,4;187593582,6;33463053,54;31424682,88;1
211;0;2324992875;684084,62;267478598;0;3604097281;4273191246;4321941868;18494714,96;-6,89161E+15;64397316,04;0;1458162711;3,12831E+16;1
212;244572047;0;103214875;3459072665;7615651945;205279734;3373114152;6,56648E+16;-6,5562E+16;2145462677;30646073,4;7346322,31;8189997794;12880410,32;1
213;0;2475059924;4,51374E+16;6523923857;2098695068;0;4596865073;3673040952;-4745126196;7828515496;23953812,49;0;6723448547;8085032554;1
214;6,28448E+16;1426205395;3664164907;5241814076;6422717576;5,7896E+16;8928669242;2302341238;0;-3990685145;5806601839;0;7704002782;1475755169;1
215;8211110772;4,09959E+16;2308445406;9090430204;6099532932;8779347623;4315098119;1736417243;-4801061335;-2049931564;14624759,11;10196044,08;8,00149E+15;4748791158;1
216;1,86248E+16;5627347581;4024149434;8346625491;7712828454;1478878449;1,03158E+16;2555217197;0;-1579799525;58674341,03;5975598386;16417147,84;13973851,57;1
217;2965346575;1433235767;207874253;2781509152;0;1,92796E+16;3991072124;1133514354;8481727856;-1097846669;48758084,86;11789749,32;8349414424;0;1
218;2754919045;1890431166;0;0;4588498301;2520380816;1230442378;1,16421E+16;-9,96482E+15;-3414984,89;3822194,6;9125045285;1728082632;3420713749;1
219;9238293848;9364337348;4332116833;0;0;0;1,55217E+16;3237036497;0;-6503538281;93578088,29;74430615,34;2,9267E+16;0;1
220;9619411881;10115407,61;0;2674742867;7875820055;3276278412;3,14533E+16;2016699398;3984796165;-6,84176E+15;25711921,36;33076679,14;6014382935;4648385829;1
221;1618527,23;21730490,66;5338887036;2556477713;6490753451;8432233321;8533339616;4,44807E+16;19296155,63;-5,78982E+16;270448915,8;371942596,4;17434221,12;25388015,72;1
222;5956825553;28285470,54;0;1340925374;4442553961;2191225293;7,55731E+15;9180752992;21121153,12;0;0;87752237,16;0;26915322,62;1
223;9557037065;78452847,09;2265927329;1682439,2;6542141819;1,09317E+16;11310691,21;5,65036E+15;24896118,72;-7040168182;507378236,9;590095792;46973450,83;0;1
224;2605418388;46363903,69;1467229013;138356867;8542001017;0;1,6195E+16;7,24962E+15;22348257,2;-7981636565;0;43564138,08;13263653,8;12881489,22;1
225;8409981949;2284948027;3610169784;5255681602;-2313933028;1644171115;218793438;7938447203;0;0;24459750,45;4766992,36;10092968,27;0;1
226;5191105375;4,16219E+16;1549980813;8391594243;6674895699;0;2044897836;131758652;1516232436;4387483832;22017511,3;3,32827E+16;3,19326E+16;2,1368E+16;1
227;3058482173;16650109,64;0;5526635767;1886122815;748071675;1,07923E+16;8993861,91;2595145661;-1491809539;75144778,77;67510805,46;16113065,9;31109945,33;1
228;2807902354;5394614868;0;0;4843267722;3361834623;1675755306;4011237778;12426387,42;-5518517215;32773316,55;38549630,16;3,22679E+16;5685610958;1
229;5734114724;3695879013;0;2300063594;-11587422,25;2075998434;1034314447;194761255;12902163,71;1292811567;68426548,3;13708679,48;4670239774;5117742141;1
230;1598102545;1513777765;1369725326;7119985428;0;6736291849;6087260444;8013516874;-8407086934;-9998013707;0;9189370922;1634068948;2070876015;1
231;1162580871;4440115499;5177871963;3030989918;-4635205841;1659211774;2108805997;9473606664;0;8518231967;240072323,4;54106802,91;32549426,84;32731730,75;1
232;1179068,34;2,11365E+16;8299415171;1780900475;0;6,79106E+15;296732661;3922228539;2546814649;-6296201759;0;33439557,73;11024485,32;18210582,79;1
233;3644840354;3,90446E+16;1520067837;1031128803;4239252842;1253944763;1168861087;1,42815E+16;-3,66864E+16;7788078217;49291640,92;11688961,93;0;13456934,79;1
234;6102175467;2,84252E+16;1601763729;4360764318;7,34712E+15;1448984627;1116226648;9055274281;-3181526042;0;10453829,11;5,91733E+15;2033765824;1,77934E+16;1
235;1322414426;63892220,23;5814359043;0;7481865622;4627369472;5621571597;11191104,49;0;0;309799764,3;266092054,9;0;38339215,29;1
236;0;6506231659;1225312973;5972810236;1445394584;2556083262;6662454028;6228928696;-8558057626;5695428352;50850941,77;15450602,31;14723668,41;16175917,41;1
237;2485658506;10969970,32;3793416,71;1227814504;-2403909,34;2699064683;6544436,56;2253757977;12803762,92;-3503828972;189829087;78200654,48;0;17821939,04;1
238;4,04217E+16;7,484E+16;3163027109;6,10626E+16;7,47696E+15;8692312769;2182821493;6068004985;0;0;7,62404E+15;34075628,22;2,32559E+16;4337733502;1
239;2168853841;26249918,53;0;4720902786;8,08715E+15;0;3454731647;3,79204E+16;5075901652;-4464774,41;0;69305196,53;39117675,07;0;1
240;2833103516;4945344914;2309399587;1121426854;1,22712E+16;1478193816;1408650769;3787458622;-13734853,23;580596071;14890323,53;31302422,49;10867550,01;15628559,39;1
241;1670157024;8529720405;9,04867E+15;5,71286E+15;-10253190,78;7328569643;0;5430520296;7919675791;0;79699465,19;40703877,71;6,75288E+15;4330341076;1
242;1608078511;0;0;3278822568;3483145936;3047950517;2939859454;4308864451;-8752868966;0;122445652,8;29325305,59;23395803,08;17055617;1
243;0;13578863,28;8526071008;2415490671;-1653139,19;3601023,62;4,57336E+15;4646093533;20839708,75;-6,66313E+15;77573923,5;0;8,21576E+15;14112219,24;1
244;2489227312;1962523786;7529034,79;1301250942;-10075598,6;4037847963;2386759151;2291813703;8387251698;0;45756463,25;33929843,31;7,7121E+15;12532863,29;1
245;1695268538;141085918;1,3952E+16;0;-6,67219E+15;0;0;2485772,83;-4190554687;625368578;0;5823076657;1,01526E+16;1,66521E+16;1
246;1003013615;2628559989;1378248188;0;-6696217818;3667241444;6696807551;9985952635;1058306955;0;62758313,3;15139733,2;11734796,76;16037422,11;1
247;5,59694E+15;13406688,74;2156571973;0;-6,56721E+15;6977783653;3219261297;14409712,7;9063619311;0;122964635;0;35714228,81;29928810,91;1
248;0;7138662286;2269204439;5821302902;0;5000677528;1,72018E+16;5,51522E+15;8542710004;-1088553,12;78182065,29;38618351,35;13658583,67;16565869,71;1
249;3427515,24;0;0;0;6951301127;1020213448;0;26926670,26;-8910708071;9,15619E+15;77451340,17;94539416,44;31079085,84;26999920,59;1
250;3207703597;17615039,96;5410287777;1083767018;8,32217E+15;1257317624;6724581503;2212286637;0;5036279257;72660376,71;27945327,68;30963260,15;0;1
251;7,54232E+15;11944491,42;3148570905;2013085258;0;9669693007;2456307377;6558516033;-6022276967;-8204989673;19436923,02;7,66331E+16;0;5267230598;1
252;5383704964;11353644,37;0;1619674275;8534069046;1857210447;1902842249;3524275515;-10703569,41;-1567557175;8,18029E+15;10903750,45;5793450699;6817195,28;1
253;5290439361;6,02326E+15;667758223;6280931154;0;3042150407;1841728351;3460099365;0;-4,59566E+16;40241755,64;81897423,54;5686415775;12524793,04;1
254;5335453096;3737291715;4232361037;6815564029;3925900494;1391890818;3,41984E+16;4294191334;0;-2,51779E+16;20252733,47;21741365,13;1982759695;4547928185;1
255;1950271983;11175575,17;1325285664;2,72434E+16;-962832527;0;3011153,71;0;4403128554;-7268142151;156960669,8;103750491,1;33456987,65;22839023,21;1
256;5902088296;935897196;397176192;5372335179;1035462186;1233354706;2665773024;8749737679;0;1072801245;7215385,1;0;3281312933;6616784292;1
257;3136855564;35276407,84;0;4688263515;7,90185E+15;3,89574E+16;5603529019;3185877775;-5026700596;0;94234184,33;55765607,45;27017196,97;27178336,64;1
258;0;3,54483E+16;6909024601;1922419429;-9550743,25;3,45533E+16;9487226187;1144802789;-15486748,81;0;14094163,85;11647725,67;9,37011E+15;0;1
259;0;15271207,73;66873439,11;4672837506;-9380501202;5496277239;17755800,78;8687907794;22514382,21;-5951310386;0;0;30703695,47;25698801,45;1
260;6810599912;39853301,6;0;0;7255101496;7410963078;2636249913;9264033786;2804700,73;-5159699156;68211366,2;81793931,55;0;15102335,98;1
261;1385111,55;1941017967;4995797155;4320744139;-5028332716;7246891116;3115255215;3874886354;-5,64862E+15;8032426946;30551238,04;0;12925809,05;0;1
262;6663070727;0;205607937;1996343454;8750188616;8663301713;1329932658;5334207665;4,34884E+15;0;0;30765841,99;14714770,13;18196840,01;1
263;4334871254;9863597239;3000199834;1089241,02;-4542891346;2273481496;6806042985;7088805387;1776278211;0;0;0;25034558,78;32403381,06;1
264;2163815316;9830975548;28225541,81;4213506825;-14959496,32;2179900869;2851444352;2483485105;24381222,27;-2484374883;150116698,1;110707660,3;0;6786546476;1
265;7427538104;9779287159;8678987893;4814174799;2160802002;1121555327;880112005;7451862466;0;-2268866287;72232329,3;53065644,9;22027508,84;22042589,96;1
266;1,69841E+16;0;8393712406;2434922434;-2382479956;8376246059;5231813855;5,60738E+15;2,9008E+16;1,54805E+16;66571647,17;42759073,29;20298985,36;12590644,49;1
267;1338606,4;0;1961745839;2654113784;-1,8629E+16;0;2873113983;0;0;-1256892283;70805396;32686911,27;21352229,92;19313591,76;1
268;0;0;4339016673;1142997,76;-8,03481E+15;8155416261;2,7683E+16;7264713208;0;-4629656408;0;84921304,62;0;30345683,32;1
269;9337836512;8433076155;22066225,6;1134738116;1000698203;1349069,15;4782018765;8976631987;14696452,04;-4352897205;124743581,3;99451087,94;27847695,9;19987981,4;1
270;7629330707;0;13237876,8;6012921671;0;9336443986;0;9816006639;3415626311;-6255803403;181884474,1;246932520,6;18086341,71;0;1
271;2963655236;7,01352E+15;5009034197;1293499578;6328693,24;1051266354;0;0;0;-6667754759;75831953,69;26576465,75;8647634,64;17306000,42;1
272;6923092071;4,68817E+15;3513323,92;2224161587;-8280339815;4932081027;1,72081E+16;3045771,63;9195502411;-7875555857;152879987;134685290,1;19261023,55;26761669,39;1
273;1,02856E+16;9348888508;2,85189E+16;3629359771;-5946663156;3,21073E+16;305458104;5550562771;7886732759;8062149094;0;30669700,56;27932698,28;17646975,03;1
274;1839700395;26085359,06;1049093399;2184942761;3051957442;0;0;12744845,24;3465686153;0;150399989;71149006,11;101740291,8;73270947,66;1
275;0;3573729523;2556083571;0;-2854574,68;5578289645;1,4242E+16;1298217369;9801120237;-5267307143;100954464,2;212352369,7;16137424,47;18628288,66;1
276;4,75347E+16;10843994,85;3,7273E+16;9001261654;8043454004;1452457408;1073981572;6602542178;0;-2481081409;46120120,49;4860044388;4,15189E+16;8414607921;1
277;2,94934E+16;6107974044;7262494993;7794034083;1125774473;3,03655E+16;2325733599;0;-2793650,23;5482657436;8099049705;0;5134623541;5205220007;1
278;1839136061;21916257,03;8,00726E+15;3,04452E+16;0;4508711578;2496422159;0;-2608836773;-1718472999;112692365,2;0;56342626,73;45507512,71;1
279;451518348;408426424;3,86712E+16;7166237661;-5875868,93;5,93178E+16;2046955386;770110666;8875770438;-2936613271;7,19959E+15;2046092185;2216485054;9826058878;1
280;0;4,81952E+16;9710112672;9693719024;5271547009;6641875584;2864475704;0;0;-7356863165;74949110,01;47224484,4;2315700187;1416512969;1
281;1872682509;1025800,98;5,68451E+15;1002087,42;3,74614E+16;0;547469,94;4,08117E+16;6583933627;1466617706;94880975,24;9604067389;23575628,04;17978352,65;1
282;8209699067;2,03734E+16;1261225715;3001244978;-2796314012;3389368471;7157586578;1516084,7;6895448957;-1,86303E+16;71969791,76;50138714,13;4843101307;2878389215;1
283;7314794102;14409557,15;3837197744;2264224715;1755570687;5164176825;6438883122;1278806461;15389090,16;-3166850829;0;130083720,1;0;18881342,67;1
284;0;26894115,09;30026692,22;1983348,91;-5,95018E+16;1645695541;25743186,51;1,44822E+16;32142299,46;-8,03501E+15;387281725,5;0;19014174,45;0;1
285;8069929009;3,56428E+16;2023616279;0;-5,46635E+15;0;9573614671;1,4917E+16;12422564,98;-1450117366;108361571,5;41684670,95;7,97535E+15;11797719,78;1
286;3,06265E+16;3151816064;0;9651546761;6478576002;3680017025;203840322;5587208029;-17192977,41;0;1586399917;14648924,81;1,04494E+16;0;1
287;9,33443E+15;2,73042E+16;3,35227E+16;7591210909;-9754369,2;6173909935;6,59031E+15;11335501,7;1928554486;-2657109036;31372029,47;129869540;9,15408E+15;15904495,99;1
288;0;5713584935;0;7,29876E+16;5684602141;1583956912;2674770425;3567837953;6,14502E+15;-7,97292E+15;5368270757;11515988,76;3238381476;9197137153;1
289;5154959391;7302674221;1292390394;4842759794;1879359041;1212161957;8329946977;0;5203385807;-9976816504;26143771,02;6993796557;2826757499;4461634483;1
290;1,14475E+16;9481433223;1253678416;3210396978;-1600830572;3210925283;4759883174;3506019,47;14588071,81;-3,09813E+16;84252150,11;13589495,94;0;5607622449;1
291;2446640403;0;0;8064748212;7681588305;1448790495;9672735197;8617811207;-4,60475E+15;0;40994480,79;23213402,95;6637812625;10796394,19;1
292;460901,72;46772282,8;4428185156;2,80816E+16;4,12449E+16;199281526;0;0;21759098,12;-5009975,79;0;369721987,3;32214426,73;25324370,11;1
293;2664790252;2259520773;9522702701;0;1381368083;3362528251;1110946846;7513783704;5605481743;-3326917795;30144008,91;22149005,66;0;9168468,08;1
294;0;0;960002172;1098174888;207894108;1616559973;4189466792;1574682461;1766845697;3473652009;82907393,78;21052947,85;25604084,28;18175991,34;1
295;3822052619;1850168051;10819563,4;3064641989;-5973283115;2980728131;9877194646;2,01457E+16;13350582,81;-3,9352E+16;21017135,36;26224362,46;8,2038E+15;9118749047;1
296;1212622424;27217133,98;2153074652;312907662;7076643414;2045917541;7304782347;7170104216;14701775,38;-7444556285;0;51460145,91;8619103468;5,45818E+15;1
297;6420286148;2549159832;1112762408;5667132215;0;2432543654;0;1071984428;4688183961;-3974453833;0;23295920,76;14526358,49;0;1
298;0;1867228672;1194236,18;2675174749;-6142337195;2,49146E+16;2086021835;150505,35;-8344718101;1209012082;34029721,93;9853094984;19125097,39;22962484,53;1
299;4635175369;9360404637;5632469485;3,05125E+16;-2215020685;0;11115122,18;15591296,28;7138894065;4161128416;241304508,1;70057944,51;0;24188114,82;1
300;9,90393E+15;4,41496E+16;0;9614880773;7956207292;0;5620804381;1,71476E+16;-5309744741;-7997957393;31477394,15;8151653466;2727358335;3636543863;1
301;0;2564495273;570147601;1415560831;-7,06987E+15;8348597834;2957696807;1,63519E+16;11095099,17;-2855144098;15637073,09;3,49947E+16;0;0;1
302;6066528892;13623546,62;1351702531;1599145197;-5,49863E+15;6023732929;1,8946E+16;0;26500397,71;0;260141139,2;478455830,1;30822879,27;34534908,44;1
303;5949931481;9,92646E+15;147962203;9490512237;1068617877;4325692191;1,51848E+16;7729260993;10650648,86;883277229;0;15114641,77;33680838,02;25019474,78;1
304;2597206267;13442061,82;7975967265;0;7,26811E+15;1279375923;4348095784;5148770477;-3255686881;-5,7993E+16;35685216,66;103057897,8;4,95369E+16;0;1
